"smiles_sirius","InChIkey2D_sirius","rank_sirius","formulaRank_sirius","#adducts_sirius","#predictedFPs_sirius","ConfidenceScore_sirius","CSI:FingerIDScore_sirius","ZodiacScore_sirius","SiriusScore_sirius","molecularFormula_sirius","adduct_sirius","InChI_sirius","name_sirius","xlogp_sirius","pubchemids_sirius","links_sirius","dbflags_sirius","ionMass_sirius","retentionTimeInSeconds_sirius","id_sirius","feature_id","chebiid.x","chebiasciiname.x","searchscore.x","entitystar.x","chebiid.y","chebiasciiname.y","searchscore.y","entitystar.y"
"C(C(CO)(CO)COCC(CO)(CO)CO)O","TXBCBTDQIULDIA",999,1,1,1,"0.14015095203414257",-98.0758814653631,1,73.5482253447688,"C10H22O7","[M + H]+","InChI=1S/C10H22O7/c11-1-9(2-12,3-13)7-17-8-10(4-14,5-15)6-16/h11-16H,1-8H2","Dipentek",-3.79999995,"31352","NORMAN:(NS00005959);PubChem class - food;PubChem:(31352);HSDB:(126-58-9);PubChem class - safety and toxic;PubMed",201589314,255.144027709961,205.144584,"1769_mapp_batch_00026_sirius_1118",1118,NA,NA,NA,NA,NA,NA,NA,NA
"C(C(CO[N+](=O)[O-])O)O[N+](=O)[O-]","ASIGVDLTBLZXNC",1224,1,1,1,"0.05561664886913524",-140.055069677409,1,14.1477540091943,"C3H6N2O7","[M + H]+","InChI=1S/C3H6N2O7/c6-3(1-11-4(7)8)2-12-5(9)10/h3,6H,1-2H2","1,3-Dinitroglycerin",0.100000001,"12200;129010185","PubChem:(12200 129010185);CHEBI:(18921);PubChem class - bio and metabolites;MeSH:(12200);PubChem class - safety and toxic;Plantcyc:(CPD-145);PubMed;Biocyc:(CPD-145)",84019302,183.02409362793,291.516852,"507_mapp_batch_00026_sirius_3922",3922,"CHEBI:18921","1,3-dinitroglycerol","0.07","3","CHEBI:18921","1,3-dinitroglycerol","3.06","3"
"C(C=CCN)C(C(=O)O)N","XDEFUBWPXAOAME",1180,1,1,1,"0.06795450772927585",-130.84042505275,1,14.6821344258421,"C6H12N2O2","[M + Na]+","InChI=1S/C6H12N2O2/c7-4-2-1-3-5(8)6(9)10/h1-2,5H,3-4,7-8H2,(H,9,10)","Dehydrolysine",-3.5,"7020167;7020168;7408616;7408617;10219500;11948929;54463386;59069827;91503289;129360467;129360468","COCONUT:(CNP0332600);Natural Products:(UNPD88935);PubChem:(7020167 7020168 7408616 7408617 10219500 11948929 54463386 59069827 91503289 129360467 129360468);SuperNatural:(SN00263020);ZINC bio:(ZINC02561116 ZINC04899800);MeSH:(10219500);PubMed;Biocyc:(CPD0-1700)",3188806,167.079231262207,115.907436,"1665_mapp_batch_00026_sirius_2312",2312,"CHEBI:188534","2,6-Diamino-4-hexenoic acid","0.05","2",NA,NA,NA,NA
"C(C=O)C(C(C(CO)O)O)O","VRYALKFFQXWPIH",903,1,1,1,"0.18357688628989363",-37.6913386030338,1,11.9031508850852,"C6H12O5","[M + Na]+","InChI=1S/C6H12O5/c7-2-1-4(9)6(11)5(10)3-8/h2,4-6,8-11H,1,3H2","Ambap154-17-6",-2.9000001,"102191;108223;169855;225612;13159184;13159185;13159186;13159188;13159190;10352022;17751002;25240878;25797049;44119309;53462888;101375579;102573588;119077113;119078144;126480248;129662268;129677321;129695097;132142915;131864250;131864252;131878572;135056620;135364324","HMDB:(62477);ZINC bio:(ZINC01706804 ZINC02512351 ZINC02558184 ZINC04429016 ZINC13548777);HSDB:(154-17-6);MeSH:(108223);PubMed;NORMAN:(NS00026358);COCONUT:(CNP0019597);PubChem:(102191 108223 169855 225612 13159184 13159185 13159186 13159188 13159190 10352022 17751002 25240878 25797049 44119309 53462888 101375579 102573588 119077113 119078144 126480248 129662268 129677321 129695097 132142915 131864250 131864252 131878572 135056620 135364324);CHEBI:(27411);PubChem class - bio and metabolites;EcoCyc Mine;PubChem class - safety and toxic;YMDB:(294);Training Set;PubChem class - drug;KEGG Mine",25889694318,187.057846069336,89.847738,"463_mapp_batch_00026_sirius_262",262,"CHEBI:27411","2-deoxy-D-galactose","0.07","3",NA,NA,NA,NA
"C(C=O)C(C(C(CO)O)O)O","VRYALKFFQXWPIH",943,1,1,1,"0.16630761372002284",-43.7851764174688,1,8.32943253037928,"C6H12O5","[M + Na]+","InChI=1S/C6H12O5/c7-2-1-4(9)6(11)5(10)3-8/h2,4-6,8-11H,1,3H2","Ambap154-17-6",-2.9000001,"102191;108223;169855;225612;13159184;13159185;13159186;13159188;13159190;10352022;17751002;25240878;25797049;44119309;53462888;101375579;102573588;119077113;119078144;126480248;129662268;129677321;129695097;132142915;131864250;131864252;131878572;135056620;135364324","HMDB:(62477);ZINC bio:(ZINC01706804 ZINC02512351 ZINC02558184 ZINC04429016 ZINC13548777);HSDB:(154-17-6);MeSH:(108223);PubMed;NORMAN:(NS00026358);COCONUT:(CNP0019597);PubChem:(102191 108223 169855 225612 13159184 13159185 13159186 13159188 13159190 10352022 17751002 25240878 25797049 44119309 53462888 101375579 102573588 119077113 119078144 126480248 129662268 129677321 129695097 132142915 131864250 131864252 131878572 135056620 135364324);CHEBI:(27411);PubChem class - bio and metabolites;EcoCyc Mine;PubChem class - safety and toxic;YMDB:(294);Training Set;PubChem class - drug;KEGG Mine",25889694318,187.057754516602,98.828178,"1076_mapp_batch_00026_sirius_4553",4553,"CHEBI:27411","2-deoxy-D-galactose","0.07","3",NA,NA,NA,NA
"C(C=O)NC(=O)CNC(=O)CNC(=O)CNC(=O)CN","DIQCJSUEGUWCFE",1042,1,1,1,"0.1278195022965797",-394.658252742205,1,10.1079242219315,"C10H17N5O5","[M + H]+","InChI=1S/C10H17N5O5/c11-3-7(17)13-5-9(19)15-6-10(20)14-4-8(18)12-1-2-16/h2H,1,3-6,11H2,(H,12,18)(H,13,17)(H,14,20)(H,15,19)","null",-3.79999995,"76936792","PubChem:(76936792);PubChem class - bio and metabolites",16777218,288.130279541016,269.899746,"715_mapp_batch_00026_sirius_437",437,NA,NA,NA,NA,NA,NA,NA,NA
"C(C1=C(C(=O)NC(=O)N1)Cl)Cl","BXVCXZREYQLVTA",1014,1,1,1,"0.1365076942210053",-179.665856387164,1,32.8054292512187,"C5H4Cl2N2O2","[M + K]+","InChI=1S/C5H4Cl2N2O2/c6-1-2-3(7)4(10)9-5(11)8-2/h1H2,(H2,8,9,10,11)","5-chloro-6-(chloromethyl)-1H-pyrimidine-2,4-dione",0.300000012,"4171056","PubChem:(4171056);PubChem class - safety and toxic",67108866,232.928146362305,715.41636,"1227_mapp_batch_00026_sirius_613",613,NA,NA,NA,NA,NA,NA,NA,NA
"C(C1C(C(C(C(O1)O)N)O)O)O","MSWZFWKMSRAUBD",212,1,1,1,"0.6544420395069879",-27.9072097802455,1,43.747947425619,"C6H13NO5","[M + H]+","InChI=1S/C6H13NO5/c7-3-5(10)4(9)2(1-8)12-6(3)11/h2-6,8-11H,1,7H2","Cevolox",-2.79999995,"739;18897;24154;1549086;1549085;121837;1149665;1403480;439213;440049;441477;445621;449462;451194;2736715;3258796;5702841;5748585;7009188;7009189;7568489;7568490;7568492;7568493;7568495;7568496;7048678;7048679;7048680;7048681;7048682;7048683;7057928;7057929;7058044;7058045;5317448;6551011;6556611;6560218;6560219;6602094;10654949;6915732;10702539;10749861;6999455;6999456;12073160;9834117;9855635;12191091;12302990;12302991;12302993;12302999;12303003;9920527;9920528;11746017;16757688;18334297;16213408;16219398;21627882;22805786;21353469;25203559;24212046;26966777;24802162;24838689;29921421;36688078;38989254;40550316;40968860;40968864;45052094;45266741;45357295;45357373;44119524;45933887;45934315;46780440;51340635;57131935;60128133;59064620;59080399;57616989;57710147;58719458;58753596;59624114;58803849;58860462;59879310;59928056;58456000;58481247;58481276;66524125;66809982;68011877;67457513;68110533;67951064;71695530;71299534;71309071;71309183;71311198;71317093;75357254;90062905;89575199;89250006;89290576;89380063;89748616;90472750;89958210;91331628;91864695;101238096;102234427;118072301;117836834;118797612;118855913;130122327;129737734;129933791;133587438;133674949;134694244;131990624;134963401;139024101;137553926;139385787","HMDB:(1514 30091);SuperNatural:(SN00027288 SN00381160 SN00034970 SN00005657 SN00245152 SN00379364 SN00034952 SN00005658 SN00005672);ZINC bio:(ZINC01532615 ZINC03830887 ZINC03830888 ZINC03830889 ZINC03830890 ZINC03860468 ZINC03860469 ZINC03861073 ZINC03861074 ZINC04096149 ZINC05443821 ZINC05620508 ZINC09209371 ZINC09209372 ZINC25720380 ZINC40720208 ZINC44608380);additional;HSDB:(3416-24-8);MeSH:(18897 24154 439213 440049 441477 6915732 9834117);PubMed;NORMAN:(NS00010536);COCONUT:(CNP0174447 CNP0194094);KNApSAcK:(1121);Natural Products:(UNPD118198 UNPD95469 UNPD2586 UNPD107010 UNPD176738);PubChem:(739 18897 24154 1549086 1549085 121837 1149665 1403480 439213 440049 441477 445621 449462 451194 2736715 3258796 5702841 5748585 7009188 7009189 7568489 7568490 7568492 7568493 7568495 7568496 7048678 7048679 7048680 7048681 7048682 7048683 7057928 7057929 7058044 7058045 5317448 6551011 6556611 6560218 6560219 6602094 10654949 6915732 10702539 10749861 6999455 6999456 12073160 9834117 9855635 12191091 12302990 12302991 12302993 12302999 12303003 9920527 9920528 11746017 16757688 18334297 16213408 16219398 21627882 22805786 21353469 25203559 24212046 26966777 24802162 24838689 29921421 36688078 38989254 40550316 40968860 40968864 45052094 45266741 45357295 45357373 44119524 45933887 45934315 46780440 51340635 57131935 60128133 59064620 59080399 57616989 57710147 58719458 58753596 59624114 58803849 58860462 59879310 59928056 58456000 58481247 58481276 66524125 66809982 68011877 67457513 68110533 67951064 71695530 71299534 71309071 71309183 71311198 71317093 75357254 90062905 89575199 89250006 89290576 89380063 89748616 90472750 89958210 91331628 91864695 101238096 102234427 118072301 117836834 118797612 118855913 130122327 129737734 129933791 133587438 133674949 134694244 131990624 134963401 139024101 137553926 139385787);CHEBI:(140810 62325 47977 144817 58723 44678 133904 39610 28393 16261 57704 60312);PubChem class - bio and metabolites;EcoCyc Mine;KEGG:(C21048 C08349 C03570 C21038 C21051 C00329 C21035 C02262 C21060);PubChem class - safety and toxic;YMDB:(1702);PubChem class - drug;Biocyc:(CPD-12538 CPD-12539)",17301351294,180.086761474609,339.987408,"90_mapp_batch_00026_sirius_767",767,"CHEBI:28393","beta-D-glucosamine","0.05","3","CHEBI:180999","2-Amino-2-Deoxy-Hexose","2.64","2"
"C(C1C(C(C(C(O1)O)O)OC2C(C(C(C(O2)CO)O)O)O)O)O","QIGJYVCQYDKYDW",924,1,1,1,"0.17379857246302935",-14.5216010624985,1,18.1324874527659,"C12H22O11","[M + Na]+","InChI=1S/C12H22O11/c13-1-3-5(15)7(17)8(18)12(22-3)23-10-6(16)4(2-14)21-11(20)9(10)19/h3-20H,1-2H2","Nigerose",-4.19999981,"129887;439512;439637;440240;4195243;5287770;5288340;5288768;9798107;9798108;9819401;9840966;9967861;11013287;15560009;15560010;15560011;15560014;15560016;16219440;21581151;21581152;21121206;24812250;45480590;44176417;44246480;49820613;49822388;46916363;46916405;46931125;52939789;54229533;60076984;59101134;57679915;59140762;57832405;68977357;68977360;68977795;69903934;69905492;71010344;71749900;70822988;70864857;70875643;70930734;71317027;71476884;90658077;89762396;91114576;89824769;95162406;95162407;95162408;95162409;95162568;95162569;95162570;95162571;95162572;95162573;95162574;95162575;91373772;97050062;97050063;97050064;91846874;91848228;91848256;91848311;91849191;91849310;91849315;91850171;91851217;91852120;91852649;91853291;91853778;91854857;91855557;91857854;91859090;91859136;91861305;91861703;91861827;102014817;101359398;118968875;118973957;122679508;122692687;124916011;124916012;124916013;124916014;126557672;129630279;131707376;131707498;133611837;133688412;134128057;134814111;135019516;132451890","HMDB:(29882 60068);SuperNatural:(SN00334900 SN00323622 SN00251805 SN00351022 SN00382142 SN00249049 SN00326958 SN00268649 SN00384785 SN00364508 SN00285437 SN00359243 SN00237947 SN00257979 SN00372975 SN00371581 SN00311516 SN00267586);ZINC bio:(ZINC04095663 ZINC04095664 ZINC04095786 ZINC04095787 ZINC04544899 ZINC04544901 ZINC04544903 ZINC04544905);additional;MeSH:(129887 439512 439637 15560009 15560011 16219440 44246480 97050062 129630279 134128057);Plantcyc:(3-BETA-D-GLUCOSYLGLUCOSE);PubMed;COCONUT:(CNP0217324);KNApSAcK:(1137);Natural Products:(UNPD6272 UNPD57513 UNPD52362 UNPD70960 UNPD134344 UNPD150832 UNPD89720 UNPD208792 UNPD58592 UNPD140653 UNPD166455 UNPD57476 UNPD106821 UNPD195260 UNPD195361 UNPD208852 UNPD32928 UNPD169705 UNPD115297 UNPD94733 UNPD87759);PubChem:(129887 439512 439637 440240 4195243 5287770 5288340 5288768 9798107 9798108 9819401 9840966 9967861 11013287 15560009 15560010 15560011 15560014 15560016 16219440 21581151 21581152 21121206 24812250 45480590 44176417 44246480 49820613 49822388 46916363 46916405 46931125 52939789 54229533 60076984 59101134 57679915 59140762 57832405 68977357 68977360 68977795 69903934 69905492 71010344 71749900 70822988 70864857 70875643 70930734 71317027 71476884 90658077 89762396 91114576 89824769 95162406 95162407 95162408 95162409 95162568 95162569 95162570 95162571 95162572 95162573 95162574 95162575 91373772 97050062 97050063 97050064 91846874 91848228 91848256 91848311 91849191 91849310 91849315 91850171 91851217 91852120 91852649 91853291 91853778 91854857 91855557 91857854 91859090 91859136 91861305 91861703 91861827 102014817 101359398 118968875 118973957 122679508 122692687 124916011 124916012 124916013 124916014 126557672 129630279 131707376 131707498 133611837 133688412 134128057 134814111 135019516 132451890);CHEBI:(53451 61110 60180 61772 61663 53651 7570 59430 18411 144332 52996 27554 60477 52997 62330);PubChem class - bio and metabolites;KEGG:(C19773 C04147 C01518 C02048);Biocyc:(CPD-10703 CPD8J2-19 3-BETA-D-GLUCOSYLGLUCOSE CPD-12789 CPD-13557)",20621694,365.105529785156,391.936284,"1730_mapp_batch_00026_sirius_2094",2094,"CHEBI:7570","nigerose","0.05","3","CHEBI:144332","3-alpha-Mannobiose","1.67","2"
"C(C1C(C(C(C(O1)OC(CO)C(C(CO)O)O)O)O)O)O","LKUUMZAPLBFPMK",1016,1,1,1,"0.1359140772514489",-58.2502518673871,0.998492462311558,17.3079554130977,"C11H22O10","[M + Na]+","InChI=1S/C11H22O10/c12-1-4(15)7(16)5(2-13)20-11-10(19)9(18)8(17)6(3-14)21-11/h4-19H,1-3H2","(2S,3S,4R)-4-[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxypentane-1,2,3,5-tetrol",-4.5999999,"10710355;14018116;91397843;91862445;101639514;121434193","COCONUT:(CNP0252686);Natural Products:(UNPD64872 UNPD32732 UNPD223319);PubChem:(10710355 14018116 91397843 91862445 101639514 121434193);SuperNatural:(SN00351077 SN00369259)",3178498,337.109802246094,403.796316,"1146_mapp_batch_00026_sirius_2402",2402,NA,NA,NA,NA,NA,NA,NA,NA
"C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)O)CO)O)O)O)O","GUBGYTABKSRVRQ",1017,1,1,1,"0.13514706284512976",-16.2177491729177,0.998994974874372,14.3853083342736,"C12H22O11","[M + Na]+","InChI=1S/C12H22O11/c13-1-3-5(15)6(16)9(19)12(22-3)23-10-4(2-14)21-11(20)8(18)7(10)17/h3-20H,1-2H2","Finetose",-4.69999981,"294;6134;6255;10712;84571;641625;641626;641627;152109;192435;439178;439186;439341;439867;440995;441014;448165;448925;3086428;2723610;7566539;7566942;7566944;7567018;7098617;7098629;7098630;7098631;7098662;7156899;7156900;5288350;5288769;5319249;6409631;9548801;9548802;9549179;9819399;9884439;12302648;12302651;12302653;12302658;12302663;12302671;12302673;12302675;12302681;12302683;12302688;12302689;12302691;12302692;12302694;12302695;9927988;10991489;10291131;10291132;10327727;11865435;11865436;11865437;11865438;11886768;11886769;11908385;11908386;11908449;11908450;11908451;11908483;11908488;11908489;11908490;11970252;10450027;16758060;17750876;18600476;16211032;16211337;16212773;16217535;16219567;20788567;23657840;23657846;23657860;24207195;25235747;26470411;26470417;26470418;26470523;26470525;24802025;24802277;29921593;29982854;29982856;34173590;42552662;42552697;42552739;42580057;42580058;42580059;42580060;45039680;45039681;45109807;44560080;44246477;46224603;49837892;51003661;44472831;46916401;46916406;46936190;51683431;51921893;51921894;51921895;51921896;53857340;57370084;53384915;53384918;57464831;56845689;59002381;59015080;59048761;59059978;59202444;58666267;59646259;59646264;58805971;58831415;58863022;57972066;59483380;59859430;59878724;59904077;59907918;58213457;58481202;66509209;66598918;68009554;68009582;68013637;68015385;68017365;68023710;69052440;67795854;67810472;68229136;68361013;68366899;69301022;69301023;71024610;70671195;71771808;69491743;71076901;71094775;70837736;71210615;71210617;70884982;70919851;71309918;71310254;71317028;87166396;87642220;90753032;89507839;90876488;89518751;89518758;90165975;92132419;90305308;89669330;89707354;90360523;89742285;89770232;91151945;94011387;89951991;95162202;95162203;95162410;95162411;95162412;95162413;95162414;95162415;95162416;95162563;95162564;91746262;91489367;97012111;97012112;97012113;97041847;98618760;97050130;91845299;91846921;91847008;98148765;98148766;98148767;98148768;91849037;91849787;91850189;91851108;98170437;91853124;91855653;91857355;98207156;91861230;99940264;102014818;102025582;102025584;101446816;101946799;117616350;118052396;118052411;117717938;117717939;118098295;117846599;118360420;118459248;118460906;121290475;121290477;121290492;122534114;121329665;121391565;122679474;125037258;125037259;124504488;124504489;124524515;124526411;123271707;124635203;124636141;124636142;124708040;124745611;124745612;124762103;124762104;123803633;124904106;124202907;124298532;126624267;124402108;124409111;124427925;124427926;126968519;129600762;129600763;129600764;129600765;129628761;129629387;129630288;129633772;133124847;133126687;131632347;131632500;129826699;129847163;133269698;131700219;131704851;131705041;131705644;131705694;131706108;131708261;134690613;134694829;134733701;132263855;134834579;134879127;135019428;135019886;135070740;139024271;139025123;139026056;139026156;137427383;137553930;137553931;137553932;139355316","HMDB:(55 163 186 29933 33368 37138 41627);PubChem class - food;SuperNatural:(SN00378990 SN00240413 SN00064349 SN00270899 SN00226196 SN00006574 SN00338676 SN00006850 SN00242570 SN00064352 SN00006866 SN00006909 SN00280159 SN00403531 SN00393795 SN00064350 SN00262383 SN00064351 SN00304528 SN00282884 SN00396971 SN00315849 SN00156882);ZINC bio:(ZINC03830982 ZINC03830983 ZINC03830984 ZINC03830985 ZINC03978744 ZINC04095490 ZINC04095761 ZINC04095762 ZINC04095793 ZINC04095987 ZINC04097113 ZINC12358758 ZINC12358840 ZINC13543637 ZINC13543975 ZINC13544387 ZINC39945926);additional;MeSH:(294 6134 6255 10712 84571 152109 192435 439178 439186 448165 448925 10991489 12302673 16211032 24802025 44560080 129630288 131632347);Plantcyc:(CELLOBIOSE Alpha-lactose ALPHA-MALTOSE CPD-221 CPD-14017 CPD-15717);PubMed;NORMAN:(NS00004589);COCONUT:(CNP0226604);KNApSAcK:(1140);Natural Products:(UNPD173223 UNPD178567 UNPD138278 UNPD110446 UNPD39256 UNPD47597 UNPD110905 UNPD4247 UNPD150591 UNPD181436 UNPD208790 UNPD208794 UNPD2189 UNPD111798 UNPD123949 UNPD137104 UNPD102274 UNPD208793 UNPD123042 UNPD36577 UNPD89641 UNPD129577 UNPD91883);PubChem:(294 6134 6255 10712 84571 641625 641626 641627 152109 192435 439178 439186 439341 439867 440995 441014 448165 448925 3086428 2723610 7566539 7566942 7566944 7567018 7098617 7098629 7098630 7098631 7098662 7156899 7156900 5288350 5288769 5319249 6409631 9548801 9548802 9549179 9819399 9884439 12302648 12302651 12302653 12302658 12302663 12302671 12302673 12302675 12302681 12302683 12302688 12302689 12302691 12302692 12302694 12302695 9927988 10991489 10291131 10291132 10327727 11865435 11865436 11865437 11865438 11886768 11886769 11908385 11908386 11908449 11908450 11908451 11908483 11908488 11908489 11908490 11970252 10450027 16758060 17750876 18600476 16211032 16211337 16212773 16217535 16219567 20788567 23657840 23657846 23657860 24207195 25235747 26470411 26470417 26470418 26470523 26470525 24802025 24802277 29921593 29982854 29982856 34173590 42552662 42552697 42552739 42580057 42580058 42580059 42580060 45039680 45039681 45109807 44560080 44246477 46224603 49837892 51003661 44472831 46916401 46916406 46936190 51683431 51921893 51921894 51921895 51921896 53857340 57370084 53384915 53384918 57464831 56845689 59002381 59015080 59048761 59059978 59202444 58666267 59646259 59646264 58805971 58831415 58863022 57972066 59483380 59859430 59878724 59904077 59907918 58213457 58481202 66509209 66598918 68009554 68009582 68013637 68015385 68017365 68023710 69052440 67795854 67810472 68229136 68361013 68366899 69301022 69301023 71024610 70671195 71771808 69491743 71076901 71094775 70837736 71210615 71210617 70884982 70919851 71309918 71310254 71317028 87166396 87642220 90753032 89507839 90876488 89518751 89518758 90165975 92132419 90305308 89669330 89707354 90360523 89742285 89770232 91151945 94011387 89951991 95162202 95162203 95162410 95162411 95162412 95162413 95162414 95162415 95162416 95162563 95162564 91746262 91489367 97012111 97012112 97012113 97041847 98618760 97050130 91845299 91846921 91847008 98148765 98148766 98148767 98148768 91849037 91849787 91850189 91851108 98170437 91853124 91855653 91857355 98207156 91861230 99940264 102014818 102025582 102025584 101446816 101946799 117616350 118052396 118052411 117717938 117717939 118098295 117846599 118360420 118459248 118460906 121290475 121290477 121290492 122534114 121329665 121391565 122679474 125037258 125037259 124504488 124504489 124524515 124526411 123271707 124635203 124636141 124636142 124708040 124745611 124745612 124762103 124762104 123803633 124904106 124202907 124298532 126624267 124402108 124409111 124427925 124427926 126968519 129600762 129600763 129600764 129600765 129628761 129629387 129630288 129633772 133124847 133126687 131632347 131632500 129826699 129847163 133269698 131700219 131704851 131705041 131705644 131705694 131706108 131708261 134690613 134694829 134733701 132263855 134834579 134879127 135019428 135019886 135070740 139024271 139025123 139026056 139026156 137427383 137553930 137553931 137553932 139355316);CHEBI:(47931 47936 47933 28085 17306 28676 36224 546808 140774 36226 87201 18167 47935 41034 18147 59314 36218 17716 17057 4174 64351 59563 36219 60876 36227 36217 47934 47937 25164);PubChem class - bio and metabolites;KEGG:(C01970 C20236 C06422 C00208 C01971 C00897 C20861 C00185 C00243 C06421 C02964);PubChem class - safety and toxic;YMDB:(869 584);Training Set;PubChem class - drug;Biocyc:(CPD-18880 ALPHA-MALTOSE CPD-221 CPD-15976 CPD-15971 CELLOBIOSE CPD-16553 Alpha-lactose CPD-14017 CPD-15717 CPD-16557 CPD-16554 CPD-18879)",255846782,365.105560302734,411.477336,"910_mapp_batch_00026_sirius_642",642,"CHEBI:4174","beta-D-glucosyl-(1->4)-beta-D-mannose","0.05","3",NA,NA,NA,NA
"C(CC(=O)N)C(C(=O)O)N","ZDXPYRJPNDTMRX",118,1,1,1,"0.8339102551869834",-2.86303142423429,1,29.4471959784468,"C5H10N2O3","[M + H]+","InChI=1S/C5H10N2O3/c6-3(5(9)10)1-2-4(7)8/h3H,1-2,6H2,(H2,7,8)(H,9,10)","glutamin",-1.80237091,"738;5961;145815;3949139;5460866;5460862;5460863;5460865;5460870;5460871;6992086;6992096;11789351;15560190;15560193;15560194;16213341;16217249;16217534;16217562;16217702;25244553;60111834;56835788;57616937;59584414;59274060;58203006;71308839;71308840;71308841;71308842;71309440;71309658;71309916;71309977;86671832;87103585;87103617;87528065;87151912;88901893;88959280;87944963;87945056;90973518;91337929;101964087;101964088;102387240;117059134;124202803;129848886;131879741","HMDB:(641 3423);PubChem class - food;SuperNatural:(SN00002229 SN00002216);ZINC bio:(ZINC01532526 ZINC01532609);additional;HSDB:(56-85-9);MeSH:(5961 145815);Plantcyc:(GLN GLUTAMIDE);PubMed;NORMAN:(NS00006419);COCONUT:(CNP0361973);KNApSAcK:(1359);Natural Products:(UNPD3701);PubChem:(738 5961 145815 3949139 5460866 5460862 5460863 5460865 5460870 5460871 6992086 6992096 11789351 15560190 15560193 15560194 16213341 16217249 16217534 16217562 16217702 25244553 60111834 56835788 57616937 59584414 59274060 58203006 71308839 71308840 71308841 71308842 71309440 71309658 71309916 71309977 86671832 87103585 87103617 87528065 87151912 88901893 88959280 87944963 87945056 90973518 91337929 101964087 101964088 102387240 117059134 124202803 129848886 131879741);CHEBI:(32666 32678 32665 28300 32672 17061 58359 32673 18050 32679 58000);PubChem class - bio and metabolites;KEGG:(C00064 C00303 C00819);PubChem class - safety and toxic;YMDB:(990 2);Training Set;PubChem class - drug;Biocyc:(GLN GLUTAMIDE)",255847294,147.076461791992,468.414582,"1761_mapp_batch_00026_sirius_879",879,"CHEBI:28300","glutamine","0.06","3","CHEBI:28300","glutamine","2.73","3"
