G1	G2	G3	G4	G5	G6	GNPSLinkout_Cluster	GNPSLinkout_Network	INCHI	LibraryID	MQScore	RTConsensus	RTMean	RTStdErr	Smiles	SpectrumID	SumPeakIntensity	UniqueFileSourcesCount	cluster index	componentindex	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"7953.0","main.cluster index_upperinput":"7953.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=114&task=2628a7a4b4d3434496bfbf572120a196&show=true	N/A	N/A	N/A	6.1811	6.1811	0	N/A	N/A	1778267.4442871073	12	7953	114	12	273.2060	1	273.2060	1778267.4442871073
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"6754.0","main.cluster index_upperinput":"6754.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=14&task=2628a7a4b4d3434496bfbf572120a196&show=true	N/A	N/A	N/A	2.9170	2.9170	0	N/A	N/A	10642425.46414649	12	6754	14	12	271.2266	1	271.2266	10642425.46414649
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"768.0","main.cluster index_upperinput":"768.0"}	This Node is a Singleton	N/A	N/A	N/A	5.8173	5.8173	0	N/A	N/A	13312363.902316425	11	768	-1	11	475.3168	1	475.3168	13312363.902316425
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1512.0","main.cluster index_upperinput":"1512.0"}	This Node is a Singleton	N/A	N/A	N/A	4.8764	4.8764	0	N/A	N/A	14422952.366453111	12	1512	-1	12	936.5679	1	936.5679	14422952.366453111
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"7954.0","main.cluster index_upperinput":"7954.0"}	This Node is a Singleton	N/A	N/A	N/A	5.2023	5.2023	0	N/A	N/A	3396371.3399487226	12	7954	-1	12	444.3436	1	444.3436	3396371.3399487226
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"770.0","main.cluster index_upperinput":"770.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=14&task=2628a7a4b4d3434496bfbf572120a196&show=true	InChI=1S/C41H78NO8P/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-31-33-40(43)47-37-39(38-49-51(45,46)48-36-35-42)50-41(44)34-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h17-20,39H,3-16,21-38,42H2,1-2H3,(H,45,46)/b19-17-,20-18-/t39-/m1/s1	Spectral Match to 1,2-Di-(9Z-octadecenoyl)-sn-glycero-3-phosphoethanolamine from NIST14	0.8886790000000001	8.4329	8.4329	0	CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C\CCCCCCCC	CCMSLIB00003135272	49242101.35127528	12	770	14	12	744.5531	1	744.5531	49242101.35127528
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1513.0","main.cluster index_upperinput":"1513.0"}	This Node is a Singleton	N/A	N/A	N/A	4.4672	4.4672	0	N/A	N/A	1463351.9593105544	5	1513	-1	5	407.2908	1	407.2908	1463351.9593105544
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"6907.0","main.cluster index_upperinput":"6907.0"}	This Node is a Singleton	N/A	N/A	N/A	5.1648	5.1648	0	N/A	N/A	971266.0108591313	12	6907	-1	12	377.2683	1	377.2683	971266.0108591313
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2112.0","main.cluster index_upperinput":"2112.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=26&task=2628a7a4b4d3434496bfbf572120a196&show=true	N/A	N/A	N/A	8.1914	8.1914	0	N/A	N/A	18515624.60815135	11	2112	26	11	520.5090	1	520.5090	18515624.60815135
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3158.0","main.cluster index_upperinput":"3158.0"}	This Node is a Singleton	N/A	N/A	N/A	6.8472	6.8472	0	N/A	N/A	8562780.754837904	12	3158	-1	12	392.2877	1	392.2877	8562780.754837904
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1369.0","main.cluster index_upperinput":"1369.0"}	This Node is a Singleton	N/A	N/A	N/A	3.7535	3.7535	0	N/A	N/A	2529693.583241218	10	1369	-1	10	640.3535	1	640.3535	2529693.583241218
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1514.0","main.cluster index_upperinput":"1514.0"}	This Node is a Singleton	N/A	N/A	N/A	2.0461	2.0461	0	N/A	N/A	2905873.8939281013	11	1514	-1	11	1194.5319	2	597.7660	2905873.8939281013
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5557.0","main.cluster index_upperinput":"5557.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=82&task=2628a7a4b4d3434496bfbf572120a196&show=true	N/A	N/A	N/A	1.5060	1.5060	0	N/A	N/A	2101939.849238281	1	5557	82	1	307.1652	1	307.1652	2101939.849238281
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"772.0","main.cluster index_upperinput":"772.0"}	This Node is a Singleton	N/A	N/A	N/A	1.3945	1.3945	0	N/A	N/A	15267679.77073729	11	772	-1	11	519.2568	1	519.2568	15267679.77073729
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"7956.0","main.cluster index_upperinput":"7956.0"}	This Node is a Singleton	N/A	N/A	N/A	5.3025	5.3025	0	N/A	N/A	1732679.7885353938	9	7956	-1	9	408.2723	1	408.2723	1732679.7885353938
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2113.0","main.cluster index_upperinput":"2113.0"}	This Node is a Singleton	N/A	N/A	N/A	6.6875	6.6875	0	N/A	N/A	4635084.85823681	12	2113	-1	12	770.5998	1	770.5998	4635084.85823681
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3159.0","main.cluster index_upperinput":"3159.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=13&task=2628a7a4b4d3434496bfbf572120a196&show=true	N/A	N/A	N/A	0.5124	0.5124	0	N/A	N/A	30800970.012521975	11	3159	13	11	416.2616	1	416.2616	30800970.012521975
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1515.0","main.cluster index_upperinput":"1515.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=175&task=2628a7a4b4d3434496bfbf572120a196&show=true	N/A	N/A	N/A	0.7637	0.7637	0	N/A	N/A	16317103.012930669	10	1515	175	10	810.4329	2	405.7164	16317103.012930669
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"773.0","main.cluster index_upperinput":"773.0"}	This Node is a Singleton	N/A	N/A	N/A	1.1810	1.1810	0	N/A	N/A	10746813.530055901	11	773	-1	11	777.3990	1	777.3990	10746813.530055901
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1370.0","main.cluster index_upperinput":"1370.0"}	This Node is a Singleton	N/A	N/A	N/A	1.4376	1.4376	0	N/A	N/A	3645784.1994982925	9	1370	-1	9	914.5216	2	457.7608	3645784.1994982925
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"775.0","main.cluster index_upperinput":"775.0"}	This Node is a Singleton	N/A	N/A	N/A	6.9693	6.9693	0	N/A	N/A	15458257.64922366	12	775	-1	12	1273.9371	2	637.4686	15458257.64922366
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"7957.0","main.cluster index_upperinput":"7957.0"}	This Node is a Singleton	N/A	N/A	N/A	4.4154	4.4154	0	N/A	N/A	3910709.9178979527	11	7957	-1	11	635.2581	2	318.1291	3910709.9178979527
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3160.0","main.cluster index_upperinput":"3160.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=8&task=2628a7a4b4d3434496bfbf572120a196&show=true	N/A	N/A	N/A	0.6313	0.6313	0	N/A	N/A	33482252.152367428	11	3160	8	11	346.1975	1	346.1975	33482252.152367428
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5558.0","main.cluster index_upperinput":"5558.0"}	This Node is a Singleton	N/A	N/A	N/A	2.5584	2.5584	0	N/A	N/A	7481134.340358879	11	5558	-1	11	3811.8503	5	763.1701	7481134.340358879
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1371.0","main.cluster index_upperinput":"1371.0"}	This Node is a Singleton	N/A	N/A	N/A	0.6976	0.6976	0	N/A	N/A	10405899.126714358	11	1371	-1	11	722.3882	2	361.6941	10405899.126714358
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1517.0","main.cluster index_upperinput":"1517.0"}	This Node is a Singleton	N/A	N/A	N/A	1.9567	1.9567	0	N/A	N/A	1436104.924661745	10	1517	-1	10	841.4164	2	421.2082	1436104.924661745
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"6308.0","main.cluster index_upperinput":"6308.0"}	This Node is a Singleton	N/A	N/A	N/A	1.4819	1.4819	0	N/A	N/A	1440960.3781069333	10	6308	-1	10	657.3788	2	329.1894	1440960.3781069333
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1372.0","main.cluster index_upperinput":"1372.0"}	This Node is a Singleton	N/A	N/A	N/A	0.8841	0.8841	0	N/A	N/A	14514673.258374508	11	1372	-1	11	913.3973	2	457.1987	14514673.258374508
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"777.0","main.cluster index_upperinput":"777.0"}	This Node is a Singleton	N/A	N/A	N/A	4.3099	4.3099	0	N/A	N/A	8480801.14039526	11	777	-1	11	638.3302	1	638.3302	8480801.14039526
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4362.0","main.cluster index_upperinput":"4362.0"}	This Node is a Singleton	N/A	N/A	N/A	4.5222	4.5222	0	N/A	N/A	8357356.851011714	11	4362	-1	11	542.3218	1	542.3218	8357356.851011714
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3161.0","main.cluster index_upperinput":"3161.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=257&task=2628a7a4b4d3434496bfbf572120a196&show=true	N/A	N/A	N/A	1.0090	1.0090	0	N/A	N/A	52635977.51788454	10	3161	257	10	320.5032	1	320.5032	52635977.51788454
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"7958.0","main.cluster index_upperinput":"7958.0"}	This Node is a Singleton	N/A	N/A	N/A	4.4119	4.4119	0	N/A	N/A	3923047.9211406317	11	7958	-1	11	635.2508	1	635.2508	3923047.9211406317
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2115.0","main.cluster index_upperinput":"2115.0"}	This Node is a Singleton	N/A	N/A	N/A	5.3430	5.3430	0	N/A	N/A	8507232.820573246	12	2115	-1	12	451.3631	1	451.3631	8507232.820573246
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1519.0","main.cluster index_upperinput":"1519.0"}	This Node is a Singleton	N/A	N/A	N/A	1.8376	1.8376	0	N/A	N/A	6927743.698805906	11	1519	-1	11	1312.6606	2	656.8303	6927743.698805906
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"778.0","main.cluster index_upperinput":"778.0"}	This Node is a Singleton	N/A	N/A	N/A	0.6928	0.6928	0	N/A	N/A	22514747.91011974	12	778	-1	12	501.3224	2	251.1612	22514747.91011974
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"6912.0","main.cluster index_upperinput":"6912.0"}	This Node is a Singleton	N/A	N/A	N/A	6.1488	6.1488	0	N/A	N/A	3957524.827391609	12	6912	-1	12	469.3433	1	469.3433	3957524.827391609
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2116.0","main.cluster index_upperinput":"2116.0"}	This Node is a Singleton	N/A	N/A	N/A	5.0144	5.0144	0	N/A	N/A	8779129.897921639	12	2116	-1	12	503.3551	1	503.3551	8779129.897921639
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"779.0","main.cluster index_upperinput":"779.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=8&task=2628a7a4b4d3434496bfbf572120a196&show=true	InChI=1S/C18H20N2O3/c19-15(11-13-7-3-1-4-8-13)17(21)20-16(18(22)23)12-14-9-5-2-6-10-14/h1-10,15-16H,11-12,19H2,(H,20,21)(H,22,23)	Spectral Match to Phe-Phe from NIST14	0.964592	1.5355	1.5355	0	C1=CC=C(C=C1)CC(C(=O)NC(CC2=CC=CC=C2)C(=O)O)N	CCMSLIB00003138708	23443120.472974967	12	779	8	12	313.1552	1	313.1552	23443120.472974967
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5560.0","main.cluster index_upperinput":"5560.0"}	This Node is a Singleton	N/A	N/A	N/A	3.3519	3.3519	0	N/A	N/A	3205685.2054836373	10	5560	-1	10	355.2641	1	355.2641	3205685.2054836373
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"9312.0","main.cluster index_upperinput":"9312.0"}	This Node is a Singleton	N/A	N/A	N/A	4.4577	4.4577	0	N/A	N/A	12043399.082043452	12	9312	-1	12	445.3136	1	445.3136	12043399.082043452
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1522.0","main.cluster index_upperinput":"1522.0"}	This Node is a Singleton	N/A	N/A	N/A	6.4400	6.4400	0	N/A	N/A	12241599.503378915	10	1522	-1	10	1102.6494	1	1102.6494	12241599.503378915
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1374.0","main.cluster index_upperinput":"1374.0"}	This Node is a Singleton	N/A	N/A	N/A	2.1602	2.1602	0	N/A	N/A	1229230.6682838113	8	1374	-1	8	1046.5270	2	523.7635	1229230.6682838113
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3164.0","main.cluster index_upperinput":"3164.0"}	This Node is a Singleton	N/A	N/A	N/A	0.2442	0.2442	0	N/A	N/A	14589495.675479494	12	3164	-1	12	241.9995	1	241.9995	14589495.675479494
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"780.0","main.cluster index_upperinput":"780.0"}	This Node is a Singleton	N/A	N/A	N/A	3.8283	3.8283	0	N/A	N/A	4638294.007857673	9	780	-1	9	426.2159	1	426.2159	4638294.007857673
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"781.0","main.cluster index_upperinput":"781.0"}	This Node is a Singleton	N/A	N/A	N/A	5.4062	5.4062	0	N/A	N/A	26725878.164927743	11	781	-1	11	1001.5935	2	501.2967	26725878.164927743
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1375.0","main.cluster index_upperinput":"1375.0"}	This Node is a Singleton	N/A	N/A	N/A	2.2323	2.2323	0	N/A	N/A	1556164.7459121104	8	1375	-1	8	708.4649	1	708.4649	1556164.7459121104
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3165.0","main.cluster index_upperinput":"3165.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=32&task=2628a7a4b4d3434496bfbf572120a196&show=true	N/A	N/A	N/A	3.6943	3.6943	0	N/A	N/A	17329787.799189173	12	3165	32	12	602.4110	1	602.4110	17329787.799189173
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"6764.0","main.cluster index_upperinput":"6764.0"}	This Node is a Singleton	N/A	N/A	N/A	3.0705	3.0705	0	N/A	N/A	8153482.0645459015	12	6764	-1	12	269.2108	1	269.2108	8153482.0645459015
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"6914.0","main.cluster index_upperinput":"6914.0"}	This Node is a Singleton	N/A	N/A	N/A	3.7209	3.7209	0	N/A	N/A	2217486.221141603	11	6914	-1	11	411.3258	1	411.3258	2217486.221141603
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1524.0","main.cluster index_upperinput":"1524.0"}	This Node is a Singleton	N/A	N/A	N/A	1.5692	1.5692	0	N/A	N/A	6451086.0655855695	11	1524	-1	11	1464.6895	3	488.8965	6451086.0655855695
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"9313.0","main.cluster index_upperinput":"9313.0"}	This Node is a Singleton	N/A	N/A	N/A	2.0230	2.0230	0	N/A	N/A	3405042.853293214	11	9313	-1	11	332.1969	1	332.1969	3405042.853293214
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5115.0","main.cluster index_upperinput":"5115.0"}	This Node is a Singleton	N/A	N/A	N/A	3.9662	3.9662	0	N/A	N/A	5011447.619877934	12	5115	-1	12	656.4005	1	656.4005	5011447.619877934
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"782.0","main.cluster index_upperinput":"782.0"}	This Node is a Singleton	N/A	N/A	N/A	0.6773	0.6773	0	N/A	N/A	6444773.082930301	11	782	-1	11	1228.6872	3	410.2291	6444773.082930301
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"6765.0","main.cluster index_upperinput":"6765.0"}	This Node is a Singleton	N/A	N/A	N/A	4.2952	4.2952	0	N/A	N/A	20705330.020185895	12	6765	-1	12	452.2764	1	452.2764	20705330.020185895
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"7962.0","main.cluster index_upperinput":"7962.0"}	This Node is a Singleton	InChI=1S/C24H50NO6P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-20-29-22-24(26)23-31-32(27,28)30-21-19-25(2,3)4/h18,20,24,26H,5-17,19,21-23H2,1-4H3/b20-18-/t24-/m1/s1	Spectral Match to 1-(1Z-Hexadecenyl)-sn-glycero-3-phosphocholine from NIST14	0.708755	4.4597	4.4597	0	CCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O	CCMSLIB00003136784	2328170.234374521	11	7962	-1	11	480.3450	1	480.3450	2328170.234374521
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"9314.0","main.cluster index_upperinput":"9314.0"}	This Node is a Singleton	N/A	N/A	N/A	1.8047	1.8047	0	N/A	N/A	2270864.7194458013	11	9314	-1	11	660.3727	1	660.3727	2270864.7194458013
